year;age;sex;population
1974;95;2;393
1974;96;1;92
1974;96;2;216
1974;97;1;59
1974;97;2;177
1974;98;1;44
1974;98;2;97
1974;99;1;35
1974;99;2;82
1974;100;1;0
1974;100;2;0
1974;101;1;0
1974;101;2;0
1974;102;1;0
1974;102;2;0
1974;103;1;0
1974;103;2;0
1974;104;1;0
1974;104;2;0
1974;105;1;0
1974;105;2;0
1973;0;1;43690
1973;0;2;41290
1973;1;1;45253
1973;1;2;42539
1973;2;1;47122
1973;2;2;44863
1973;3;1;48285
1973;3;2;45515
1973;4;1;48946
1973;4;2;46987
1973;5;1;50779
1973;5;2;48200
1973;6;1;51071
1973;6;2;48993
1973;7;1;52390
1973;7;2;49904
1973;8;1;53540
1973;8;2;50551
1973;9;1;53882
1973;9;2;51625
1973;10;1;52865
1973;10;2;50720
1973;11;1;51002
1973;11;2;48805
1973;12;1;49569
1973;12;2;47906
1973;13;1;48569
1973;13;2;46866
1973;14;1;48145
1973;14;2;46365
1973;15;1;47403
1973;15;2;46015
1973;16;1;47485
1973;16;2;46580
1973;17;1;46750
1973;17;2;45957
1973;18;1;45736
1973;18;2;45964
1973;19;1;44542
1973;19;2;46341
1973;20;1;44587
1973;20;2;46574
1973;21;1;45744
1973;21;2;47527
1973;22;1;46195
1973;22;2;47059
1973;23;1;48655
1973;23;2;49286
1973;24;1;49122
1973;24;2;50247
1973;25;1;51230
1973;25;2;52350
1973;26;1;52217
1973;26;2;52162
1973;27;1;54427
1973;27;2;52822
1973;28;1;53333
1973;28;2;50989
1973;29;1;53283
1973;29;2;50929
1973;30;1;52322
1973;30;2;50082
1973;31;1;50821
1973;31;2;48307
1973;32;1;47786
1973;32;2;46148
1973;33;1;45716
1973;33;2;44332
1973;34;1;44870
1973;34;2;43297
1973;35;1;43858
1973;35;2;42267
1973;36;1;42636
1973;36;2;40939
1973;37;1;43036
1973;37;2;41783
1973;38;1;42921
1973;38;2;41548
1973;39;1;42226
1973;39;2;41216
1973;40;1;40931
1973;40;2;40739
1973;41;1;40494
1973;41;2;40299
1973;42;1;39598
1973;42;2;39789
1973;43;1;39862
1973;43;2;40666
1973;44;1;38203
1973;44;2;39407
1973;45;1;37361
1973;45;2;39419
1973;46;1;36843
1973;46;2;38157
1973;47;1;36641
1973;47;2;38933
1973;48;1;36060
1973;48;2;38624
1973;49;1;35559
1973;49;2;38301
1973;50;1;35837
1973;50;2;37953
1973;51;1;35308
1973;51;2;37219
1973;52;1;35792
1973;52;2;37992
1973;53;1;35304
1973;53;2;37068
1973;54;1;29752
1973;54;2;31719
1973;55;1;28857
1973;55;2;30520
1973;56;1;27875
1973;56;2;29694
1973;57;1;28547
1973;57;2;30167
1973;58;1;28367
1973;58;2;30903
1973;59;1;31055
1973;59;2;33994
1973;60;1;30463
1973;60;2;33855
1973;61;1;30302
1973;61;2;34262
1973;62;1;28478
1973;62;2;33418
1973;63;1;28890
1973;63;2;33921
1973;64;1;27808
1973;64;2;33450
1973;65;1;27180
1973;65;2;33746
1973;66;1;25602
1973;66;2;31869
1973;67;1;24772
1973;67;2;31097
1973;68;1;23224
1973;68;2;30426
1973;69;1;22031
1973;69;2;29162
1973;70;1;20623
1973;70;2;27675
1973;71;1;19780
1973;71;2;27532
1973;72;1;18393
1973;72;2;26666
1973;73;1;16205
1973;73;2;24459
1973;74;1;15350
1973;74;2;23183
1973;75;1;13403
1973;75;2;21476
1973;76;1;12338
1973;76;2;19655
1973;77;1;11162
1973;77;2;18425
1973;78;1;9777
1973;78;2;16290
1973;79;1;8592
1973;79;2;14908
1973;80;1;7638
1973;80;2;13557
1973;81;1;6628
1973;81;2;11689
1973;82;1;5553
1973;82;2;10496
1973;83;1;4566
1973;83;2;8597
1973;84;1;3821
1973;84;2;7614
1973;85;1;3298
1973;85;2;6393
1973;86;1;2637
1973;86;2;5168
1973;87;1;2171
1973;87;2;4235
1973;88;1;1601
1973;88;2;3398
1973;89;1;1232
1973;89;2;2632
1973;90;1;981
1973;90;2;2033
1973;91;1;744
1973;91;2;1552
1973;92;1;522
1973;92;2;1097
1973;93;1;375
1973;93;2;806
1973;94;1;210
1973;94;2;524
1973;95;1;138
1973;95;2;328
1973;96;1;92
1973;96;2;264
1973;97;1;58
1973;97;2;147
1973;98;1;33
1973;98;2;74
1973;99;1;25
1973;99;2;82
1973;100;1;0
1973;100;2;0
1973;101;1;0
1973;101;2;0
1973;102;1;0
1973;102;2;0
1973;103;1;0
1973;103;2;0
1973;104;1;0
1973;104;2;0
1973;105;1;0
1973;105;2;0
1972;0;1;46050
1972;0;2;43286
1972;1;1;47789
1972;1;2;45493
1972;2;1;48727
1972;2;2;45905
1972;3;1;49115
1972;3;2;47174
1972;4;1;50845
1972;4;2;48221
1972;5;1;51294
1972;5;2;49128
1972;6;1;52639
1972;6;2;50195
1972;7;1;53745
1972;7;2;50645
1972;8;1;53851
1972;8;2;51549
1972;9;1;52773
1972;9;2;50619
1972;10;1;50909
1972;10;2;48710
1972;11;1;49489
1972;11;2;47801
1972;12;1;48489
1972;12;2;46733
1972;13;1;48073
1972;13;2;46205
1972;14;1;47346
1972;14;2;45722
1972;15;1;47398
1972;15;2;46210
1972;16;1;46634
1972;16;2;45399
1972;17;1;45554
1972;17;2;45162
1972;18;1;44473
1972;18;2;45330
1972;19;1;44685
1972;19;2;45613
1972;20;1;45977
1972;20;2;46520
1972;21;1;46265
1972;21;2;45959
1972;22;1;48156
1972;22;2;48291
1972;23;1;48444
